,date,open,close,high,low,volume,code
889,2011-01-20,22.976,22.067,22.999,22.049,221741.0,601318
890,2011-01-21,22.103,22.352,22.868,21.94,238048.0,601318
891,2011-01-24,22.483,21.872,22.483,21.714,252759.0,601318
892,2011-01-25,21.868,21.94,22.166,21.669,200780.0,601318
893,2011-01-26,21.981,22.135,22.329,21.963,148706.0,601318
894,2011-01-27,21.94,22.587,22.7,21.741,258096.0,601318
895,2011-01-28,22.587,22.347,22.687,22.121,181704.0,601318
896,2011-01-31,22.316,22.483,22.573,22.144,171980.0,601318
897,2011-02-01,22.519,22.596,22.664,22.388,140347.0,601318
898,2011-02-09,22.528,22.573,22.958,22.37,217564.0,601318
899,2011-02-10,22.528,22.877,22.917,22.329,249274.0,601318
900,2011-02-11,22.709,22.605,22.8,22.506,425115.0,601318
901,2011-02-14,22.619,23.655,23.75,22.601,548549.0,601318
902,2011-02-15,23.609,23.361,23.75,23.343,336940.0,601318
903,2011-02-16,23.297,23.293,23.46,23.071,272510.0,601318
904,2011-02-17,23.302,23.189,23.478,23.071,257825.0,601318
905,2011-02-18,23.116,23.153,23.333,22.967,249045.0,601318
906,2011-02-21,23.062,23.324,23.365,22.926,217624.0,601318
907,2011-02-22,23.343,22.275,23.383,22.261,507037.0,601318
908,2011-02-23,22.18,22.135,22.329,21.999,284176.0,601318
909,2011-02-24,22.121,22.108,22.166,21.809,271321.0,601318
910,2011-02-25,22.112,22.266,22.564,21.985,253069.0,601318
911,2011-02-28,22.293,22.51,22.551,22.067,256495.0,601318
912,2011-03-01,22.524,22.732,22.949,22.483,282299.0,601318
913,2011-03-02,22.551,22.668,22.849,22.447,225292.0,601318
914,2011-03-03,22.786,22.944,23.569,22.773,658489.0,601318
915,2011-03-04,23.053,23.582,23.637,22.958,481229.0,601318
916,2011-03-07,23.799,24.202,24.297,23.745,544388.0,601318
917,2011-03-08,24.157,24.053,24.338,23.799,302452.0,601318
918,2011-03-09,24.202,24.166,24.433,23.962,268171.0,601318
919,2011-03-10,24.066,23.361,24.066,23.324,432742.0,601318
920,2011-03-11,23.207,23.008,23.347,22.872,304760.0,601318
921,2011-03-15,23.071,22.37,23.139,21.945,558216.0,601318
922,2011-03-16,22.592,22.687,22.886,22.528,239269.0,601318
923,2011-03-17,22.46,22.062,22.46,21.985,395419.0,601318
924,2011-03-18,22.234,22.18,22.415,22.162,217790.0,601318
925,2011-03-21,22.257,22.257,22.519,22.203,178335.0,601318
926,2011-03-22,22.393,22.659,22.705,22.207,229230.0,601318
927,2011-03-23,22.573,22.813,22.917,22.478,202633.0,601318
928,2011-03-24,22.813,22.623,22.831,22.573,157787.0,601318
929,2011-03-25,22.682,22.849,23.112,22.583,282207.0,601318
930,2011-03-28,22.935,22.65,23.189,22.619,311402.0,601318
931,2011-03-29,22.659,22.555,22.972,22.32,353005.0,601318
932,2011-03-30,22.619,22.614,22.84,22.488,197365.0,601318
933,2011-03-31,22.668,22.374,22.782,22.356,187467.0,601318
934,2011-04-01,22.438,23.175,23.189,22.406,305885.0,601318
935,2011-04-06,23.451,24.08,24.175,23.392,779886.0,601318
936,2011-04-07,24.179,23.976,24.184,23.813,317422.0,601318
937,2011-04-08,23.931,23.931,24.161,23.772,220701.0,601318
938,2011-04-11,23.976,23.469,24.116,23.447,336488.0,601318
939,2011-04-12,23.388,23.514,23.623,23.252,256472.0,601318
940,2011-04-13,23.37,24.207,24.247,23.338,345013.0,601318
941,2011-04-14,24.143,24.053,24.473,23.98,422949.0,601318
942,2011-04-15,24.026,24.51,24.578,23.922,378106.0,601318
943,2011-04-18,24.41,24.831,25.098,24.329,515045.0,601318
944,2011-04-19,24.6,23.885,24.645,23.876,344427.0,601318
945,2011-04-20,24.044,23.804,24.148,23.646,219672.0,601318
946,2011-04-21,24.098,23.958,24.238,23.917,174261.0,601318
947,2011-04-22,23.976,23.6,23.976,23.542,167899.0,601318
948,2011-04-25,23.6,23.379,23.6,23.184,207586.0,601318
949,2011-04-26,23.288,23.329,23.573,23.243,190239.0,601318
950,2011-04-27,23.469,23.347,23.51,23.207,167602.0,601318
951,2011-04-28,23.523,23.578,23.985,23.523,373851.0,601318
952,2011-04-29,23.501,23.628,23.7,23.026,221706.0,601318
953,2011-05-03,23.523,23.781,23.831,23.257,196591.0,601318
954,2011-05-04,23.523,22.976,23.609,22.89,303428.0,601318
955,2011-05-05,22.926,22.759,22.981,22.592,227055.0,601318
956,2011-05-06,22.519,22.655,22.849,22.469,174482.0,601318
957,2011-05-09,22.745,22.492,22.791,22.433,162473.0,601318
958,2011-05-10,22.501,22.714,22.768,22.501,109520.0,601318
959,2011-05-11,22.732,22.727,22.868,22.551,105821.0,601318
960,2011-05-12,22.519,22.261,22.687,22.257,159404.0,601318
961,2011-05-13,22.397,22.646,22.696,22.252,164616.0,601318
962,2011-05-16,22.619,22.288,22.691,22.27,171127.0,601318
963,2011-05-17,22.288,22.533,22.709,22.257,159673.0,601318
964,2011-05-18,22.501,22.668,22.89,22.406,190681.0,601318
965,2011-05-19,22.727,22.569,22.84,22.488,114867.0,601318
966,2011-05-20,22.533,22.61,22.705,22.528,98703.0,601318
967,2011-05-23,22.528,21.773,22.573,21.737,275342.0,601318
968,2011-05-24,21.777,21.823,21.936,21.714,121461.0,601318
969,2011-05-25,21.773,21.619,21.773,21.601,139887.0,601318
970,2011-05-26,21.764,21.587,21.841,21.574,145725.0,601318
971,2011-05-27,21.587,21.7,21.899,21.578,157783.0,601318
972,2011-05-30,21.66,21.705,21.854,21.596,133058.0,601318
973,2011-05-31,21.723,22.035,22.071,21.66,144133.0,601318
974,2011-06-01,21.94,21.936,22.067,21.872,134985.0,601318
975,2011-06-02,21.714,21.379,21.8,21.185,217226.0,601318
976,2011-06-03,21.388,21.569,21.619,21.307,134132.0,601318
977,2011-06-07,21.434,21.687,21.737,21.339,110556.0,601318
978,2011-06-08,21.669,21.542,21.669,21.357,116779.0,601318
979,2011-06-09,21.51,21.275,21.601,21.23,139353.0,601318
980,2011-06-10,21.361,21.456,21.474,21.216,115654.0,601318
981,2011-06-13,21.262,21.162,21.266,20.936,114612.0,601318
982,2011-06-14,21.139,21.298,21.429,21.035,130822.0,601318
983,2011-06-15,21.32,20.986,21.415,20.963,127000.0,601318
984,2011-06-17,20.759,20.411,20.85,20.389,222785.0,601318
985,2011-06-20,20.434,20.067,20.488,19.886,204701.0,601318
986,2011-06-21,20.085,20.189,20.226,19.99,150976.0,601318
987,2011-06-22,20.266,20.316,20.506,20.235,152402.0,601318
988,2011-06-23,20.303,20.75,20.9,20.144,173064.0,601318
989,2011-06-24,20.714,21.574,21.669,20.696,370102.0,601318
990,2011-06-27,21.488,21.483,21.845,21.406,134682.0,601318
991,2011-06-28,21.642,21.397,21.669,21.194,133229.0,601318
992,2011-06-29,21.479,21.139,21.556,21.117,144644.0,601318
993,2011-06-30,21.239,21.836,22.094,21.207,298003.0,601318
994,2011-07-01,21.886,21.777,21.963,21.637,153785.0,601318
995,2011-07-04,21.913,22.243,22.325,21.913,219863.0,601318
996,2011-07-05,22.212,22.031,22.316,21.895,163092.0,601318
997,2011-07-06,21.931,22.166,22.483,21.61,216706.0,601318
998,2011-07-07,22.438,21.985,22.465,21.832,230480.0,601318
999,2011-07-08,22.076,21.936,22.212,21.85,141415.0,601318
1000,2011-07-11,21.782,21.687,21.782,21.501,144563.0,601318
1001,2011-07-12,21.479,21.072,21.479,21.049,216612.0,601318
1002,2011-07-13,21.162,21.452,21.524,21.094,183346.0,601318
1003,2011-07-14,21.452,21.434,21.583,21.311,146231.0,601318
1004,2011-07-15,21.402,21.614,21.759,21.253,136086.0,601318
1005,2011-07-18,21.664,21.465,21.777,21.379,139543.0,601318
1006,2011-07-19,21.343,21.221,21.384,21.171,117103.0,601318
1007,2011-07-20,21.42,21.311,21.474,21.198,143924.0,601318
1008,2011-07-21,21.426,20.979,21.43,20.947,125644.0,601318
1009,2011-07-22,21.106,21.166,21.371,21.001,129407.0,601318
1010,2011-07-25,21.038,20.618,21.038,20.531,192892.0,601318
1011,2011-07-26,20.618,20.805,20.846,20.582,95047.0,601318
1012,2011-07-27,20.659,20.531,20.696,20.372,231018.0,601318
1013,2011-07-28,20.335,20.107,20.335,20.016,234260.0,601318
1014,2011-07-29,20.189,20.303,20.577,20.011,254174.0,601318
1015,2011-08-01,20.303,20.49,20.531,20.239,129199.0,601318
1016,2011-08-02,20.244,20.244,20.258,20.03,104483.0,601318
1017,2011-08-03,20.071,20.098,20.317,20.02,135518.0,601318
1018,2011-08-04,20.18,20.089,20.331,20.075,122708.0,601318
1019,2011-08-05,19.619,19.318,19.655,19.181,372558.0,601318
1020,2011-08-08,19.071,18.688,19.245,18.574,319360.0,601318
1021,2011-08-09,18.186,18.565,18.656,18.072,358450.0,601318
1022,2011-08-10,18.916,18.702,18.98,18.579,272346.0,601318
1023,2011-08-11,18.428,19.012,19.021,18.314,285107.0,601318
1024,2011-08-12,19.153,18.83,19.163,18.706,280361.0,601318
1025,2011-08-15,18.903,19.436,19.473,18.706,278432.0,601318
1026,2011-08-16,19.336,19.103,19.459,19.071,188006.0,601318
1027,2011-08-18,19.336,18.82,19.391,18.734,193580.0,601318
1028,2011-08-19,18.446,18.392,18.661,18.3,164683.0,601318
1029,2011-08-22,18.455,18.442,18.638,18.25,129444.0,601318
1030,2011-08-23,18.455,18.702,18.706,18.382,115254.0,601318
1031,2011-08-24,18.816,18.528,18.857,18.474,134289.0,601318
1032,2011-08-25,18.579,19.373,19.391,18.574,362261.0,601318
1033,2011-08-26,19.245,19.167,19.322,19.026,185792.0,601318
1034,2011-08-29,18.889,18.738,18.889,18.56,187119.0,601318
1035,2011-08-30,18.871,18.624,19.131,18.611,165284.0,601318
1036,2011-08-31,18.583,18.583,18.615,18.423,185422.0,601318
1037,2011-09-01,18.706,18.766,19.039,18.629,203107.0,601318
1038,2011-09-02,18.762,18.831,18.996,18.519,120628.0,601318
1039,2011-09-05,18.643,18.437,18.643,18.4,108050.0,601318
1040,2011-09-06,18.455,18.29,18.455,18.185,148870.0,601318
1041,2011-09-07,18.46,18.556,18.638,18.3,144667.0,601318
1042,2011-09-08,18.616,18.327,18.62,18.318,108584.0,601318
1043,2011-09-09,18.519,18.391,18.721,18.313,133099.0,601318
1044,2011-09-13,18.02,18.08,18.222,17.979,133023.0,601318
1045,2011-09-14,18.217,18.075,18.272,17.718,177584.0,601318
1046,2011-09-15,18.126,17.997,18.249,17.979,115503.0,601318
1047,2011-09-16,18.135,18.121,18.332,18.094,142291.0,601318
1048,2011-09-19,17.97,17.768,17.997,17.745,112332.0,601318
1049,2011-09-20,17.768,17.851,17.906,17.677,80864.0,601318
